Nom du lieu,Discipline,Offre,Avantage,Type d'avantage,Adresse,Commune,Latitude,Longitude,Color
Conciergerie - Centre des Monuments Nationaux (CMN),Patrimoine | Musée,"Tarif spécial sur billet simple, billet jumelé Conciergerie – Sainte-Chapelle",Avantage tarifaire,Tarif réduit,2 Boulevard du Palais,Paris,48.85601771942001,2.3454942197549964,#FF0000
Compagnie Oposito - Le Moulin Fondu,Théâtre | Danse | Cirque,"Tarif specifiques lors de visites organisées, sorties et rencontres privilégiées",Avantage tarifaire,Tarif réduit,3 Rue Marcel Bourgogne,Garges-lès-Gonesse,48.97035974070976,2.416434685746517,#FF0000
Théâtre De La Tempête,Théâtre,"Tarif réduit 17€ au lieu de 22€, même tarif pour l'accompagnateur",Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",Route du Champ de Manœuvre,Paris,48.8346958,2.4492915,#FF0000
Musée de l'Orangerie,Musée,Tarif réduit sur l'ensemble de l'offre d'adhésion Carte Blanche. Offre valable uniquement en billetterie physique du musée.,Avantage tarifaire,Abonnement à tarif réduit,Jardin des Tuileries,Paris,48.86391418233977,2.3226209031445393,#FF0000
Musée Départemental des peintres de Barbizon,Musée,Meilleurs tarifs sur les visites et évènements temporaires,Avantage tarifaire,Tarif réduit,92 Grande Rue,Barbizon,48.44618842951672,2.602599450921551,#FF0000
Musée national Jean-Jacques Henner,Musée,Tarif réduit sur billet d'entrée du musée Henner: 4€ au lieu de 6€. Tarif réduit sur le billet jumelé Moreau/Henner (hors expo) : 7€ au lieu de 9€ et (pendant expo) : 9€ au lieu de 11€.,Avantage tarifaire,Tarif réduit,43 Avenue de Villiers,Paris,48.883049458266214,2.3077077345809744,#FF0000
Nouveau Gare au Théâtre,Théâtre,Tarif Navigo culture à 8 €. Offres ponctuelles : newsletter et à voir sur site internet,Avantage tarifaire,Tarif réduit,13 Rue Pierre Semard,Vitry-sur-Seine,48.79949768072456,2.4036115125730317,#FF0000
Orchestre National d'Ile-de-France,Musique,"Accès au tarif abonné ""pass 3 concerts"" ou au tarif abonné pour les -28 ans pour les concerts de saison* de l'Orchestre national d'Île-de-France à la Philharmonie de Paris (*hors projets exceptionnels). Possibilité de faire bénéficier de son tarif préférentiel à une tierce personne.",Avantage tarifaire,"Tarif réduit,Abonnement à tarif réduit,Tarif réduit accompagnant",221 Avenue Jean Jaurès,Paris,48.89129617331855,2.3942901926516447,#FF0000
Panthéon - Centre des Monuments Nationaux (CMN),Patrimoine,Tarif spécial sur billet simple et Billet jumelé Panthéon – Basilique de Saint-Denis,Avantage tarifaire,Tarif réduit,Place du Panthéon,Paris,48.84622350139385,2.3464183094136946,#FF0000
Points Communs Cergy Pontoise,Théâtre | Musique | Danse,"Tarif réduit détenteurs et accompagnateurs, spectacles tarifs A : 20€ et spectacles tarifs B : 13€",Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",Allée des Platanes,Cergy,49.03440136230882,2.079658686420928,#FF0000
Reflet Médicis,Cinéma,Offre en cours d'élaboration.,Avantage tarifaire,Tarif réduit,3 Rue Champollion,Paris,48.84975520874722,2.3429606269576477,#FF0000
Salle André Malraux,Théâtre | Musique | Danse,Offre tarif réduit Navigo Culture sur tous les spectacles aux tarifs saison culturelle pour le détenteur + offre tarif Cercle Navigo pour  un accompagnateur,Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",29 Rue Taillepied,Sarcelles,48.99451,2.37539,#FF0000
Scène Nationale De L’Essonne - Centre culturel Robert Desnos,Théâtre | Musique | Danse,"Tarif réduit à 10€ pour les abonnés Navigo, même réduction pour l'accompagnant de l'abonné Navigo, si ce dernier bénéficie déjà du tarif réduit par ailleurs.",Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",3 Allée Jean Ferrat,Ris-Orangis,48.646948004831316,2.4025083881966514,#FF0000
Cinéma Le Lido,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet,Avantage tarifaire,Tarif réduit,70 Avenue de la République,Saint-Maur-des-Fossés,48.798527112740636,2.4857207590684864,#FF0000
Studio Galande,Cinéma,Tarif réduit sur la séance dans le cadre de la manifestation Avant-premières! (4-12 juillet),Avantage tarifaire,Tarif réduit,42 Rue Galande,Paris,48.85161034375343,2.3471249754916492,#FF0000
Cinéma Trianon,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet (en attente de confirmation),Avantage tarifaire,Tarif réduit,3 bis Rue Marguerite Renaudin,Sceaux,48.77762579653126,2.2927943227751,#FF0000
T2G Théâtre de Gennevilliers,Théâtre | Musique | Danse,Tarif réduit à 18€,Avantage tarifaire,Tarif réduit,41 Avenue des Grésillons,Gennevilliers,48.9142619556782,2.2997452412337953,#FF0000
Vedettes de Paris,Expérience,"Réduction de 3 € sur le tarif (adulte et enfant) en vigueur pour les croisières d'une heure tous les jours sauf 14 juillet et 31 décembre. Réduction sur les Croisière guidées (selon saison), Croisière Famille (selon période), Croisière Apéro (tous les jours à 21h).",Avantage tarifaire,Tarif réduit,Port de Suffren,Paris,48.85892863731268,2.291550334301494,#FF0000
Amaclio productions,Expérience,"Nous proposons aux détenteurs de la carte Navigo, un Tarif Navigo Culture équivalent au tarif réduit de l'éxpérience Eternelle Notre-Dame, c’est-à-dire 20,99€ au lieu de 30,99€",Avantage tarifaire,Tarif réduit,86 Boulevard de la Tour-Maubourg,Paris,48.85542714108581,2.309531767558772,#FF0000
Théâtre Paris Villette,Théâtre | Musique | Danse,Tarif réduit pour les spectacles « ados/adultes » / 8€ pour le jeune public / ateliers gratuits dans la mesure des places disponibles,Avantage tarifaire,Tarif réduit,211 Avenue Jean Jaurès,Paris,48.88975981756805,2.3907910403711323,#FF0000
Théâtre Ouvert,Théâtre | Musique | Danse,"Tarifs réduits de 14€ à 18€ sur les spectacles de la saison, dans la limite des places disponibles",Avantage tarifaire,Tarif réduit,159 Avenue Gambetta,Paris,48.8704456011791,2.403087352587921,#FF0000
Théâtre L’Etoile Du Nord,Théâtre | Musique | Danse,Tarif réduit 12€ au lieu de 17€ sur les resa spectacles sur internet,Avantage tarifaire,Tarif réduit,16 Rue Georgette Agutte,Paris,48.895593961533756,2.332962764033704,#FF0000
Centre André Malraux,Cinéma,Tarif réduit sur certains évènements cinéma,Avantage tarifaire,Tarif réduit,10 Avenue Francis de Pressensé,Le Bourget,48.93233488059488,2.424759475374801,#FF0000
File 7,Musique,Tarif réduit de 3€ sur plein tarif réservé au habitants Val d'Europe,Avantage tarifaire,Tarif réduit,4 Rue des Labours,Magny-le-Hongre,48.86409985588356,2.8129507481392713,#FF0000
Théâtre du Cormier,Théâtre | Musique | Danse,Mise en place des offres en cours. Voir sur le site web des 24 cinémas du Val d’Oise sur ecransvo.org,Avantage tarifaire,Inconnu,123 Rue de Saint-Germain,Cormeilles-en-Parisis,48.96101360676057,2.190333846028471,#FF0000
Centre Culturel du Forum,Théâtre | Musique,La Ville de Saint Gratien propose aux détenteurs du Pass Navigo Culture de bénéficier du tarif réduit aux spectacles de la saison culturelle,Avantage tarifaire,Tarif réduit,Place François Truffaut,Saint Gratien,48.968232190439494,2.285217434840511,#FF0000
Théâtre De Yerres - Sothevy,Théâtre | Musique | Danse,Tarif réduit valable sur tous les spectacles hors variétés et humour en tarif agglo,Avantage tarifaire,Tarif réduit,2 Rue Marc Sangnier,Yerres,48.71506537584157,2.489409650829684,#FF0000
Théâtre De l'Envol,Théâtre | Musique | Danse | Cirque,Application du tarif réduit sur l’ensemble des catégories de spectacle A – B- C – D de la saison culturelle,Avantage tarifaire,Tarif réduit,4 Rue Danielle-Casanova,Viry-Châtillon,48.67377,2.37609,#FF0000
Centre d'Action Cinématographique Le Rex,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet (en attente de confirmation),Avantage tarifaire,Tarif réduit,364 Avenue de la Division Leclerc,Châtenay-Malabry,48.76582648834517,2.2599366150159623,#FF0000
Théâtre De Crosnes - Sothevy,Théâtre | Musique | Danse,Tarif réduit valable sur tous les spectacles hors variétés et humour en tarif agglo,Avantage tarifaire,Tarif réduit,29 bis Avenue Jean Jaurès,Crosnes,48.71509826054237,2.4589843497592643,#FF0000
Théâtre De Chelles,Théâtre | Musique | Danse,Tarif réduit,Avantage tarifaire,Tarif réduit,Place des Martyrs de Chateaubriant,Chelles,48.87777387696249,2.5956265626671606,#FF0000
Théâtre André Malraux,Cinéma | Théâtre,"Accès au tarif réduit pour les abonnés Navigo concernés, sur l’ensemble de la programmation du théâtre et du cinéma.",Avantage tarifaire,Tarif réduit,102 Avenue du Général de Gaulle,Chevilly-Larue,48.7706184387207,2.3502700328826904,#FF0000
Musée Bossuet - Ville de Meaux,Musée,Tarif réduit pour les détenteurs du passe Navigo et tarif réduit à un accompagnant sur le modèle d'une offre découverte,Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",5 Place Charles de Gaulle,Meaux,48.96064580847867,2.8779028507773217,#FF0000
Studio des Ursulines,Cinéma,Tarif réduit sur la séance dans le cadre de la manifestation Avant-premières! (4-12 juillet),Avantage tarifaire,Tarif réduit,10 Rue des Ursulines,Paris,48.842738277672524,2.3420609031353083,#FF0000
Espace Jean-Marie Poirier,Cinéma,Tarif réduit sur des séances du festival Ciné junior et sur des séances évènementielles,Avantage tarifaire,Tarif réduit,Esplanade du 18 Juin 1940,Sucy-en-Brie,48.771495750647446,2.518122030485599,#FF0000
Conservatoire à Rayonnement Régional de Cergy-Pontoise,Musique,Tarif réduit 5 € ou 10 € en fonction des concerts,Avantage tarifaire,Tarif réduit,Parvis de la Préfecture,Cergy-Pontoise,49.036300240703774,2.078411545475593,#FF0000
Maison-musée Raymond Devos,Musée,Tarif réduit en visite guidée (5€ au lieu de 8€) et atelier d'écriture (15€ au lieu de 20€),Avantage tarifaire,Tarif réduit,10 Rue de Paris,Saint-Rémy-lès-Chevreuse,48.706341,2.075969,#FF0000
Eole Factory Festival - 7 au 10 septembre 2023,Musique,"Ouverture du tarif réduit aux abonnés Navigo Mois, Annuel, Senior, imagine R et Liberté +.",Avantage tarifaire,Tarif réduit,Allée des Îles Eric Tabarly,Mantes la jolie,48.998462,1.71948,#FF0000
Espace 1789,Théâtre | Danse | Cirque | Musique,"Ouverture du tarif réduit aux abonnés Navigo pour les spectacles de la saison 2023/2024 suivants : Maldonne, chorégraphie de Leïla Ka ; Carte blanche passinho, chorégraphie de Smaïl Kanouté ; Libre arbitre de Julie Bertin ; Basketteuses de Bamako de Thomas Guérineau ; Olympicorama, de Frédéric Ferrer. Offre valable uniquement en billetterie sur présentation d'un abonnement Navigo en cours de validité.",Avantage tarifaire,Tarif réduit,2 Rue Alexandre Bachelet,Saint-Ouen,48.916786176711895,2.351885206606994,#FF0000
Espace Bernard Mantienne,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet,Avantage tarifaire,Tarif réduit,3 Voie de l’Aulne,Verrières-le-Buisson,48.75257579343267,2.2707802270539528,#FF0000
Festival D’Auvers-sur-Oise - 30 avril au 28 septembre 2023,Musique,"Pour les concerts à série unique : accès au tarif réduit pour les abonnés Navigo. Pour les concerts proposant plusieurs catégories de places : sur-classement des catégories 2 et 3 pour les abonnés Navigo (catégorie 2 au tarif de la 3 et catégorie 3 au tarif de la 4).
Offres valables par téléphone au 01 30 36 77 77 ou par mail à billetterie@festival-auvers.com et soumises à l’envoi d’un justificatif Navigo par mail.",Avantage tarifaire,Tarif réduit,5 Avenue Marcel Perrin,Méry-sur-Oise,49.06426127931548,2.1857005809815524,#FF0000
Festival Paris l'été - 10 au 30 juillet 2023,Musique,Offre à venir pour la prochaine édition du festival.,Avantage tarifaire,Tarif réduit,106 Rue Brancion,Paris,48.830162261921394,2.3017207369362698,#FF0000
Château de Rambouillet - Centre des Monuments Nationaux (CMN),Patrimoine | Jardin,Tarif spécial sur billet simple,Avantage tarifaire,Tarif réduit,Domaine national de Rambouillet,Rambouillet,48.64539514515633,1.8173804925481594,#FF0000
Festival Villes Des Musiques Du Monde - 13 octobre au 12 novembre 2023,Musique,Les abonnés Navigo concernés ont accès au tarif réduit sur les concerts du festival présentés au Point Fort d’Aubervilliers. Voir programmation sur le site du festival. Offre valable sur la billetterie en ligne et soumise à la présentation d’un justificatif Navigo le soir de la représentation.,Avantage tarifaire,Tarif réduit,174 Avenue Jean Jaurès,Aubervilliers,48.91667,2.41667,#FF0000
Festival We Love Green,Musique,Offre à venir pour la prochaine édition du festival.,Avantage tarifaire,Tarif réduit,42 Rue du Faubourg Poissonnière,Paris,48.83044355906428,2.4420578475611987,#FF0000
International Visual Théâtre,Théâtre,Tarif réduit à 15€ pour les détenteurs du pass Navigo et tarif découverte à 15 € pour la seconde personne dans le cadre du cercle navigo,Avantage tarifaire,"Tarif réduit,Tarif réduit accompagnant",7 Cité Chaptal,Paris,48.88146746684836,2.3330891478330322,#FF0000
Jeu De Paume,Musée,Tarif réduit sur Pass solo et Pass Duo/ offre limitée aux 1000 premiers abonnements,Avantage tarifaire,Abonnement à tarif réduit,1 Place de la Concorde,Paris,48.865805089610774,2.324057107545144,#FF0000
Maison de la Culture du Japon,Cinéma,Tarif adhérent MCJP appliqué aux seances de cinéma uniquement,Avantage tarifaire,Tarif réduit,101 bis Quai Branly,Paris,48.85480862047827,2.2894887843623057,#FF0000
La Clef,Théâtre | Musique | Danse,Tarif réduit sur une sélection de dates et sur un quota de places par dates.,Avantage tarifaire,Tarif réduit,46 Rue de Mareil,Saint-Germain-en-Laye,48.8938638276116,2.0884923363642933,#FF0000
La Cinémathèque Française,Musée,Offre sur le Musée Méliès : 1 entrée plein tarif achetée / 1 entrée offerte. Offre valable uniquement sur place.,Avantage tarifaire,1 place achetée = 1 place offerte,51 Rue de Bercy,Paris,48.83722624395581,2.3825079044317525,#FF0000
Dali Paris,Musée,"Plein tarif (26 ans +) : 13€, Réduits (enseignants, demandeurs d’emploi, -26 ans) : 9€, Gratuité : -8 ans",Avantage tarifaire,Tarif réduit,11 Rue Poulbot,Paris,48.886440248068254,2.3399389477707704,#FF0000
Festival Yardland,Musique,Offre à venir pour la prochaine édition du festival.,Avantage tarifaire,Tarif réduit,Chemin des Bœufs,Choisy-le-Roi,48.763699,2.431458,#FF0000
Le Lucernaire,Cinéma,Tarif réduit sur la séance dans le cadre de la manifestation Avant-premières! (4-12 juillet),Avantage tarifaire,Tarif réduit,53 Rue Notre-Dame-des-Champs,Paris,48.84425252907818,2.330409877432615,#FF0000
Le Rexy,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet,Avantage tarifaire,Tarif réduit,33 Rue du Général Delort,Provins,48.56054234148179,3.305345435579876,#FF0000
Le Point Fort d'Aubervilliers,Musique | Danse,Les abonnés Navigo concernés ont accès au tarif réduit sur une sélection de concerts. Voir programmation sur le site du Point Fort d’Aubervilliers. Offre valable sur la billetterie en ligne et soumise à la présentation d’un justificatif Navigo le soir de la représentation.,Avantage tarifaire,Tarif réduit,174 Avenue Jean Jaurès,Aubervilliers,48.91667,2.41667,#FF0000
Le Monfort Théâtre,Théâtre | Danse,Tarif réduit sur toute la programmation,Avantage tarifaire,Tarif réduit,106 Rue Brancion,Paris,48.830164616946824,2.3017203331208123,#FF0000
La Dynamo de Banlieues Bleues,Musique,"Tarif abonné (8€ par concert) sur une sélection de 2 concerts par trimestre, dans la limite de 5 places par soirée. Réservation par téléphone uniquement et retrait sur place après contrôle de la validité.",Avantage tarifaire,Tarif réduit,9 Rue Gabrielle Josserand,Pantin,48.9034095,2.3933615,#FF0000
Château de Champs-sur-Marne - Centre des Monuments Nationaux (CMN),Patrimoine | Jardin,Tarif spécial sur billet simple,Avantage tarifaire,Tarif réduit,31 Rue de Paris,Champs-sur-Marne,48.8536002639526,2.6040688925524367,#FF0000
Le Cyclop - Jean Tinguely,Centre d'art,Tarif réduit sur présentation du titre de transport,Avantage tarifaire,Tarif réduit,Le Bois des Pauvres,Milly-la-Forêt,48.41497112309029,2.4568552490819235,#FF0000
Le Majestic à Montereau,Théâtre | Danse | Musique,"Sur présentation d’un passe Navigo valide en caisse, les porteurs de passe résidant en dehors des communes de Montereau et des communes actionnaires - partenaires (Bazoches- sur-le-Betz, Cannes-Ecluse, Chevry-en-Sereine, Courcelles-en-Bassée, Donnemarie-Dontilly, La Grande Paroisse, Pont-sur-Yonne, Saint-Germain-Laval, Salins ,Thoury-Férottes, Villeneuve-la-guyard, Vernou-la-celle-sur-seine, , Fontenailles, Passy-sur-seine, Grisy-sur-seine, Balloy, Domats et Egligny) bénéficient des mêmes tarifs spéciaux «Partenaires» que ceux accordés aux habitants de ces communes. Voir la liste de ces tarifs sur le site de l’établissement.",Avantage tarifaire,Tarif réduit,Parvis Joséphine Baker,Montereau-Fault-Yonne,48.38543481987003,2.9520380846566843,#FF0000
Les 3 Luxembourg,Cinéma,Offre en cours d'élaboration.,Avantage tarifaire,Tarif réduit,67 Rue Monsieur le Prince,Paris,48.8483611707334,2.3407943992569904,#FF0000
Le Cinéma de Choisy-le-Roi,Cinéma,Tarif réduit sur des séances du festival Ciné junior et sur des séances évènementielles,Avantage tarifaire,Tarif réduit,4 Avenue de Villeneuve Saint-Georges,Choisy-le-Roi,48.76619354799199,2.4146758083600304,#FF0000
L'Arlequin,Cinéma,Offre en cours d'élaboration.,Avantage tarifaire,Tarif réduit,76 Rue de Rennes,Paris,48.85113012531865,2.330496840528188,#FF0000
La Ferme du Buisson,Cinéma,Tarif réduit de la salle pour les détenteurs du Pass Navigo pour toutes les séances d’Arthur Rambo de Laurent Cantet,Avantage tarifaire,Tarif réduit,Allée de la Ferme,Noisiel,48.844472730784815,2.624274970625614,#FF0000
La Fauvette,Cinéma,Tarif réduit sur certains évènements cinéma,Avantage tarifaire,Tarif réduit,21 Avenue D. Perdrigé,Neuilly-Plaisance,48.87314486472045,2.5106110180220105,#FF0000
Centre des bords de Marne,Cinéma,Offre de place tarifs réduits salles adhérentes,Avantage tarifaire,Tarif réduit,2 Rue de la Prairie,Le Perreux-sur-Marne,48.846878475554306,2.5096025465370895,#FF0000
Le Cube,Centre d'art,Tarif réduit de 5 € s'applique sur tous les spectacles et les concerts,Avantage tarifaire,Tarif réduit,20 Cour Saint-Vincent,Issy-les-Moulineaux,48.820015001764624,2.2533985971700017,#FF0000
